country;state;municipality;municipality - state;geocode;feature_id;class;class_level_0;class_level_1;class_level_2;class_level_3;class_level_4;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;3266060,059;3249291,566;3237221,755;3254278,117;3250743,828;3222786,912;3200916,407;3215050,356;3214434,364;3243610,039;3237272,945;3218706,949;3261228,157;3267048,61;3262260,683;3298037,582;3301798,814;3302477,758;3302972,412;3303380,001;3301360,182;3300549,303;3298478,153;3299160,178;3298437,553;3299605,548;3303300,661;3300701,67;3303749,118;3300658,536;3300105,536;3293792,93;3293953,592;3294889,173;3287002,544;3287886,607;3275824,827;3249877,146;3165418,596
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;551478,9289;496282,4808;398776,6564;501711,2868;447420,5751;424485,2782;309882,1802;323177,5379;321884,1432;436062,954;370466,6722;322022,9511;466508,9183;521194,9866;399808,3325;634697,8129;674064,135;674693,0414;696359,9237;696890,4849;600785,521;609008,251;600984,4875;599224,6969;619623,0396;631171,1102;613534,0927;628173,2334;685062,5952;711206,1654;735031,4743;738653,2162;697420,9925;719518,7339;728999,672;729340,8352;697858,9745;522363,9295;708815,2729
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;31037,94798;33048,09455;32588,35251;33232,49726;33068,48771;32176,20105;30861,85406;29121,93597;28922,5228;31461,20973;30153,79312;29455,49385;31779,48991;32905,40143;30766,01515;33110,79557;33405,41588;32933,18575;34086,30725;34094,36665;31917,48008;31846,67055;31185,71491;31248,81012;31995,8738;31232,71091;31227,24122;31822,64888;32644,53274;33496,17053;34269,51342;34647,3444;33193,40804;34705,49191;35502,24014;37230,25829;39914,94077;40544,29354;39546,2262
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;2699,710527;2395,188154;2339,864599;2489,932357;2542,48361;2322,241755;2101,138906;2100,483041;2162,311489;2290,579423;2173,755328;2240,964048;2930,742879;3502,070321;3310,907531;3606,236748;3897,525361;4367,335061;4878,062926;4085,791933;3559,382041;3462,859813;3314,137985;3077,528443;3102,00726;3136,24695;3250,641386;3146,787632;3157,258567;3388,301679;3792,797224;3993,100123;3619,875303;3672,803932;4033,713593;4091,967283;5777,610686;6229,612111;9866,921069
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;185,8173741;196,6329237;208,2529436;218,0852098;226,3972353;232,4748194;236,854851;237,6590983;237,4804372;238,1061952;238,1060848;238,0166995;252,6757716;262,0612214;262,1507641;264,1170543;266,7985539;267,8711714;270,7314883;270,8208884;270,7315037;270,10584;271,6253878;283,8711794;297,1000822;331,7815472;333,9267725;334,3737919;335,4463362;334,0164795;337,144794;336,9661661;338,4854428;339,5581143;339,9158877;342,2395619;342,0608726;342,5970726;345,4573968
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;8,045456897;3,754548413;3,933339294;2,324222363;6,346425818;3,575456;2,145297217;3,665147107;3,307550275;6,25736861;1,966587402;0,804463794;3,21817821;3,575724921;4,201363715;4,380132941;4,290737512;4,380132941;4,469547211;5,542200543;7,776822583;10,1904413;10,45859193;24,2248961;4,558696338;4,201291125;3,754313971;3,307361621;4,20124903;6,704332202;5,721087939;15,1963382;14,92825917;20,64944122;18,3254904;22,34769899;23,50978714;23,95668777;112,4526663
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;599,9801253;600,6058066;600,5164281;599,9800968;599,7119585;600,0695224;599,6225312;599,7119127;599,4437655;599,3543871;599,3543871;599,533157;599,3543871;599,3543871;599,4437867;599,2650056;599,2650056;599,2650056;599,2650056;599,3543871;599,5331683;599,6225681;599,6225781;599,622577;599,622577;599,8907489;599,8013584;599,8013594;599,8013582;599,2650145;599,2650145;599,1756241;599,1756241;599,6225775;599,1756241;599,1756241;599,3544052;603,0193081;599,3543634
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;619938,6122;691420,5096;801568,5736;680679,5027;738742,0116;791066,7973;928494,0806;902756,7198;904198,3037;757636,4412;831919,5373;899644,6449;708319,9855;645489,9941;774380,5145;500566,4113;456208,433;454467,553;431472,0591;431476,6046;532332,2431;524807,4301;535488,7262;536589,2166;516198,2545;504385,0293;518389,5157;506027,6311;445188,7446;421039,7428;396413,7975;398498,7456;441953,2812;417736,2163;415102,6613;414573,381;455863,0651;655081,6114;549181,2991
Brasil;Amazonas;Barcelos;Barcelos - AM;1300409;82;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;344,1757409;333,1795366;510,0069079;494,5417161;473,7124228;486,2280265;489,6250343;441,1723414;432,8582525;379,3096679;424,6335954;412,4754178;456,9950807;459,8559003;426,4214713;400,9434045;421,1470909;415,6045108;396,205357;361,0724117;346,232655;323,8832995;323,7939054;342,3881759;383,0634147;432,6767201;442,7787077;482,2920704;451,1840845;458,9615165;447,5189073;431,0704607;402,195388;311,9941446;293,0420388;276,771805;193,7223664;207,6675111;518,5728874
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;384012,8823;383956,1883;383882,3567;384005,1884;370582,7732;383340,1816;383630,1568;383549,7975;383250,6692;383542,073;383255,3426;382740,2753;380926,2414;379472,1061;379458,0592;377620,9394;377399,015;377439,6875;376014,5066;375272,7503;373995,7474;373944,3248;373867,6203;373616,3291;372812,4041;372142,9795;372583,1924;373294,4124;371690,1564;371882,4676;371375,6165;371966,9441;372412,9946;372966,7701;373868,791;373511,8789;373368,1986;373182,8627;372759,7966
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;0;0;0;0;0,892878522;0,892878522;0,892878522;0,892878522;0,892878522;0,892878522;0,892878522;0,892878522;0,892878522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,178575684;0,178575684;0,178575684
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;64334,92326;63438,35885;63256,58986;63315,10086;62764,60788;62674,2939;63410,64224;62344,77773;61072,41801;62108,34458;62123,55035;61695,14779;59323,77332;58687,90558;58362,80813;57656,33438;57768,71932;58616,63113;58305,55209;57302,08906;57762,71553;57768,972;58438,78827;58999,38785;58368,1627;58075,67531;58633,42631;59235,50422;59336,11685;59446,38776;59514,95724;60173,88769;60266,20803;60618,07565;61464,01834;61249,34464;61381,41221;62046,72704;74145,62997
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;77228,61766;76700,44791;62064,66184;58751,77025;84552,48252;59662,87203;55209,99494;56518,93998;65568,8178;54586,38808;48007,63244;49376,23297;57560,39245;66335,32412;36129,23526;40938,65266;38070,86085;38238,88389;43518,47723;48768,91397;45362,13453;42883,98659;38839,2551;35235,34607;34916,13316;46614,24169;37999,16886;32048,50178;31354,61599;30692,28695;33340,17538;45152,6423;36552,02815;40651,47057;38637,98802;40842,10963;32996,38513;26344,23772;16230,54504
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;2846,162876;2712,882798;2795,106037;2990,352337;3178,200588;2843,493453;2949,213008;2955,284281;3182,672498;2843,383759;2918,374432;2934,983552;3537,000569;2301,733485;1774,714686;1937,289437;1866,564561;1869,06065;1920,761024;1981,096933;1889,151866;1564,442772;1456,419594;1553,8164;1585,856378;1622,293636;1649,342861;1932,455318;1942,457162;1495,785918;1569,528111;1716,37274;1737,529889;1779,402513;1949,22579;2107,532877;2352,613503;2218,169428;1314,992971
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;4972,864356;6090,328754;5684,792034;5102,301095;5539,279649;5543,375551;4264,463105;4336,625463;4456,836889;4524,532078;5478,348552;6637,606356;12259,47072;16528,19023;16716,14414;19421,89525;19390,25702;18898,43681;20966,49331;22087,16172;23711,78417;24058,461;23183,67357;23541,17907;24618,94764;25514,04578;24555,35917;21375,04198;24275,4434;24494,62936;24845,14548;23606,63907;23108,17605;22060,21389;19604,6738;19831,65754;18616,93706;20282,51268;23101,49551
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;28,12718253;158,2259386;159,6546738;166,2622209;175,5486249;183,6742863;218,0519133;220,5521085;247,6973831;246,8937807;269,4850486;269,3063479;289,3079571;292,433157;290,2009911;289,754473;297,9694903;302,6125298;321,810303;328,4172028;331,274137;334,6670277;337,9709521;340,2925699;357,6154665;366,3661391;367,4376476;370,4734096;372,527144;378,1525588;383,1517007;402,5276616;403,3312548;406,4565209;408,77803;411,4568366;411,7247882;414,3144403;420,4753378
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;36,86911993;22,49402622;21,33349784;14,9060983;14,45993405;20,26205567;20,52982485;19,99430072;17,40589579;8,925654535;3,21313465;4,641250696;5,266085187;6,247987598;5,355330121;5,266048981;5,176767767;5,087526422;7,676225476;11,33602101;17,40550878;19,01197138;23,65383195;21,6901439;27,58085231;27,40150919;29,723559;31,24056549;27,93823184;26,51019125;32,76047739;26,95739346;19,01275729;18,74518862;17,31656288;16,06705959;17,04920748;33,91853658;94,89406801
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;41718,70716;42100,22736;57315,10579;60833,80842;48358,58625;60897,78578;65465,29774;65228,45011;57381,38626;67317,63088;73122,3145;71520,60328;61277,34427;51555,74899;82443,17194;77309,55802;80381,12664;79809,28967;74124,41287;69427,92453;72092,242;74587,6067;79032,21879;81871,6485;82492,9894;70809,89976;79360,61067;86848,30565;86068,28761;86649,26884;84095,13984;72127,20213;80674,78406;76671,41278;79223,45223;77201,51735;86011,982;90636,59618;87104,89609
Brasil;Amazonas;Barreirinha;Barreirinha - AM;1300508;83;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;0,535729669;0,535729669;0,089288293;0;12,85817464;12,85817464;10,44726494;4,375351941;0,892864929;0,625005444;0,535718982;0;0;0;0;0;0;0;0;0;17,23456884;18,21678109;0,089296301;0;0;6,786349451;1,428199103;43,75440757;112,1468823;114,2004666;23,21499114;6,516568964;5,624917328;7,142476752;5,445926837;8,124869556;23,20859139;20,17235146;6,785478821
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0,178289136;0,891453027;0,713157831;1,069751367;0,356579028;0,80230733;1,069736963;0;0,356584741;0,624021246;0,802318042;0,713169238;0,891445453;0,891458667;0,445727405;0,356591077;0,089149316;0,178298358;0,089149316;0,089149316;0,534870673;0,980620154;1,069745868;0,891458252;0,445729553;0,534874017;0,891459656;0,980598993;0,802316937;0,44574021;1,248037402;1,248036163;0,80231814;1,248050079;1,515478284;1,604626941;1,158892432;1,069763708;0,624021252
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;768330,97;768934,8549;768928,5337;768869,6415;768600,2115;768883,1885;768925,969;768960,47;768961,4402;768673,4403;768653,2904;768848,939;768858,3005;768785,1366;768732,7623;768768,2418;768930,8136;768981,3267;768985,5794;768986,2023;768894,4505;768878,7628;768887,0572;768889,0246;768833,5831;768835,634;768835,3811;768883,6935;768881,9979;768889,2234;768831,6573;768820,3502;768823,6449;768845,4758;768767,9276;768728,7913;768527,6133;768424,9541;768165,152
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;80997,70718;80406,76966;80411,51359;80337,79811;80113,31642;80173,41714;80346,38941;80096,21982;79795,67908;79399,13224;79231,96803;79865,16148;79822,70907;79602,92686;79301,88614;79427,01345;79547,25565;79661,62565;79713,37142;79667,67723;79763,27387;79518,21231;79490,3936;79504,39515;79306,93139;79293,67527;79355,01469;79328,88357;79161,12281;79397,51497;79216,47713;79081,32263;79015,41955;79284,73223;79403,18078;79704,59834;79668,60415;79037,67126;77158,63236
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;2835,723669;2366,860483;1112,546793;752,3962622;799,0175556;997,5589151;374,8612807;505,0939112;560,6409416;2966,816452;735,2851345;491,547055;645,0267669;481,5656204;650,406432;667,1670958;678,5789624;517,2219011;618,8482682;706,301797;818,8898073;875,147374;948,6047754;1005,748916;1036,775194;1288,523442;1384,89262;1540,366346;1386,409374;9122,424392;1615,682146;1569,776112;3445,28692;1774,100727;1786,31579;1786,760427;1793,175508;1429,989255;3314,502845
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;9,271433099;47,07086269;9,271102594;56,51788163;83,08724721;54,91565561;45,2874895;14,97618748;16,31422367;150,5687458;49,21030548;18,63179882;40,11559218;15,95664139;33,69584047;21,30660853;26,12088669;21,66331061;24,42659784;16,93857911;27,63600947;24,96186582;26,74428171;30,84565069;27,72543369;25,40745676;28,25997433;28,25990056;19,25623042;128,4628065;21,03944783;23,17890752;50,81434846;26,12078382;32,8958504;31,11290952;66,95096814;58,21398224;65,61355057
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;1250,462774;634,1930702;704,2647389;837,5782498;870,0129206;650,3828532;551,3583805;507,326379;525,4267236;1282,888594;1295,549338;952,0865458;984,1818642;1166,883215;1351,983648;1267,74665;840,259506;750,3485667;806,4413741;813,8440142;1108,479616;1318,592335;1314,845808;1212,505741;1204,658884;1164,186394;1245,822294;1154,989924;1040,893337;979,6480733;1039,088792;1023,827225;1036,495108;1096,586057;1224,764304;1183,044904;1421,212675;1594,304921;2174,12318
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;502,7728833;811,2102143;827,6124691;842,0541371;880,3856608;921,9268515;937,5264541;936,8132385;932,2668119;958,6538001;947,7785197;945,9064898;950,0963985;948,2244207;959,8131182;955,445324;953,8407421;951,3446958;963,3794035;962,0421805;989,9440372;989,4090935;987,9808502;987,4458735;982,7210416;991,545974;989,673791;1001,886448;986,2861648;1069,814879;1002,064572;984,5921148;1012,852058;994,4871558;1009,820091;1010,622541;1012,405466;1037,098833;1032,106741
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;15,77845488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,089142883
Brasil;Amazonas;Benjamin Constant;Benjamin Constant - AM;1300607;84;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;15663,3999;16404,41394;17611,80902;17909,20872;18259,87672;17924,07232;18423,80282;18585,3651;18814,14006;16174,14044;18692,38051;18483,27909;18304,94293;18604,67973;18575,2714;18498,98708;18629,30607;18722,55545;18494,12902;18453,16935;18003,05588;18000,19815;17949,56833;17975,40722;18213,4238;18006,75717;17766,32866;17667,2043;18129,49642;10018,73033;17879,0072;18101,96935;16220,9494;17583,51376;17379,84469;17159,7295;17115,14362;18022,9625;17695,42078
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,089060388;0;0,267181519;0;0,089060388;0;0;0,089060388;0,089060388;0,178121063;0;0;0;0;0;0;0;0
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;1218457,413;1218414,754;1218608,627;1218739,776;1218697,708;1218820,836;1218850,462;1218875,179;1218820,061;1218798,11;1218787,367;1218760,08;1218817,691;1218629,207;1218550,905;1218686,1;1218640,076;1218540,324;1218539,485;1218470,447;1218363,176;1218254,992;1218195,637;1218166,796;1217887,762;1217710,97;1217643,733;1217683,563;1217614,301;1217452,126;1216969,93;1216539,658;1216517,478;1216683,819;1216505,853;1216094,257;1215208,673;1214456,789;1213680,852
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;3,119688812;3,119688812;3,119688812;3,030564594;2,584943964;2,584972485;2,941135596;1,960685724;1,158568524;1,158568524;1,336704474;1,425959009;1,6931646;3,208330304;2,584831451;2,228447394;2,228447394;2,139323145;1,426330585;1,069833844;1,248081689;1,248081689;1,248081689;1,248081689;2,406695532;3,653933752;2,940940765;1,871951239;2,584941858;2,584941272;2,584941272;3,832123975;3,386504541;1,871894983;1,871894983;2,139353064;1,248112073;0,535088837;0,535088837
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;404624,9997;397599,5973;401907,4561;402770,7938;401788,1798;404496,4387;404458,0296;403516,9276;402469,137;402812,5839;404219,8667;404013,0747;404097,4285;404492,7931;402751,8117;405715,2535;405989,0524;405723,4989;406504,4981;406566,7741;407860,1817;407791,5092;406608,5157;406627,6474;406171,4118;406718,2748;406742,9101;406436,5462;406547,8803;406282,9846;405594,2725;405202,8123;405270,2522;405632,5526;405228,1686;404930,106;404125,9486;403748,7564;408951,6265
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;32074,43621;36471,56555;26546,46382;31428,11987;26046,78385;31121,28865;29795,09105;28063,38756;23213,98342;22781,70351;27929,75287;27214,61452;25492,78121;29287,02256;22002,94263;27242,91418;31023,15632;24310,69742;32450,3337;25673,97174;34539,79383;36597,59148;26645,54294;27933,60529;23517,02946;34230,46281;27122,68268;25718,15624;23325,71398;25225,33037;23303,18985;30657,48762;27383,64639;25852,0419;25590,00578;27415,47137;28831,18179;21436,91746;16771,30805
Brasil;Amazonas;Beruri;Beruri - AM;1300631;85;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;88,15803714;295,9190511;165,9634382;688,4936129;164,9556567;650,1849224;185,2186643;319,1256323;99,57076252;135,5755694;498,6766391;281,8435372;131,8285837;537,2980453;95,1219644;151,7928252;647,7028531;81,38599365;844,0528246;86,91391555;420,8442406;383,9881067;90,47545416;470,2927937;100,2934513;1109,892817;145,4004468;320,2541021;107,4137123;559,9046193;110,628676;598,1611204;501,0580606;165,7207149;225,9319635;246,9425701;612,2824905;124,976418;86,6446663
