DEPADM;DEPBOL;NOMEDEPBOL;CODRMET;CODMUN;MUN;SERIE_ANO;COD_PER;PERIODO;CO_COMP;DS_COMP;MEDPROF
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;2;MATEMÁTICA;234,2
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,3
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,4
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,3
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,8
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;155
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;155
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;238
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;2;MATEMÁTICA;216,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;217,3
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252,8
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,8
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,5
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,5
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;229,9
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;2;MATEMÁTICA;229,9
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;274
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;2;MATEMÁTICA;274
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,3
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,3
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,8
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;227,8
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;271,8
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;248,7
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,3
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,3
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;187,5
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;173,5
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,9
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;221,2
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;2;TARDE;2;MATEMÁTICA;206,9
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;9;GERAL;2;MATEMÁTICA;218
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,6
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;2;TARDE;2;MATEMÁTICA;260,4
1;1;Rede Estadual;7;600;SALTO;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,9
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;2;TARDE;2;MATEMÁTICA;236,4
1;1;Rede Estadual;5;601;SALTO GRANDE;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,2
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;2;TARDE;2;MATEMÁTICA;157,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;2º Ano EF;9;GERAL;2;MATEMÁTICA;157,6
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;225,3
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;225,3
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,5
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;2;TARDE;2;MATEMÁTICA;253,7
1;1;Rede Estadual;7;602;SALTO DE PIRAPORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,3
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;263,7
1;1;Rede Estadual;5;604;SANTA ADELIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,7
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,3
1;1;Rede Estadual;5;605;SANTA ALBERTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,3
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;185
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;162,6
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;178,2
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;242
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;224,3
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;235,5
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;259,3
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;2;TARDE;2;MATEMÁTICA;252,9
1;1;Rede Estadual;3;606;SANTA BARBARA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,7
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;268,7
1;1;Rede Estadual;5;607;AGUAS DE SANTA BARBARA;9º Ano EF;9;GERAL;2;MATEMÁTICA;268,7
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;266,6
1;1;Rede Estadual;5;609;SANTA CLARA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;266,6
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,1
1;1;Rede Estadual;5;610;SANTA CRUZ DA CONCEICAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,1
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,4
1;1;Rede Estadual;5;611;SANTA CRUZ DAS PALMEIRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,4
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;176,2
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;2;TARDE;2;MATEMÁTICA;172,2
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,5
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;230,9
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;2;TARDE;2;MATEMÁTICA;247
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;5º Ano EF;9;GERAL;2;MATEMÁTICA;233,7
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,2
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;2;TARDE;2;MATEMÁTICA;247,8
1;1;Rede Estadual;5;612;SANTA CRUZ DO RIO PARDO;9º Ano EF;9;GERAL;2;MATEMÁTICA;250,1
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238
1;1;Rede Estadual;5;613;SANTA ERNESTINA;9º Ano EF;9;GERAL;2;MATEMÁTICA;238
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,1
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;2;TARDE;2;MATEMÁTICA;241,5
1;1;Rede Estadual;1;616;SANTA ISABEL;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,5
1;1;Rede Estadual;5;617;SANTA LUCIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;231,4
1;1;Rede Estadual;5;617;SANTA LUCIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;231,4
1;1;Rede Estadual;5;618;SANTA MARIA DA SERRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,3
1;1;Rede Estadual;5;618;SANTA MARIA DA SERRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,3
1;1;Rede Estadual;5;619;SANTA MERCEDES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,8
1;1;Rede Estadual;5;619;SANTA MERCEDES;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,8
1;1;Rede Estadual;5;620;SANTA RITA D'OESTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;277,7
1;1;Rede Estadual;5;620;SANTA RITA D'OESTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;277,7
1;1;Rede Estadual;6;621;SANTA RITA DO PASSA QUATRO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;236,6
1;1;Rede Estadual;6;621;SANTA RITA DO PASSA QUATRO;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,3
1;1;Rede Estadual;6;621;SANTA RITA DO PASSA QUATRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,9
1;1;Rede Estadual;6;622;SANTA ROSA DE VITERBO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,4
1;1;Rede Estadual;6;622;SANTA ROSA DE VITERBO;9º Ano EF;2;TARDE;2;MATEMÁTICA;221,8
1;1;Rede Estadual;6;622;SANTA ROSA DE VITERBO;9º Ano EF;9;GERAL;2;MATEMÁTICA;235,5
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;170,9
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;2º Ano EF;9;GERAL;2;MATEMÁTICA;170,9
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,5
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;5º Ano EF;9;GERAL;2;MATEMÁTICA;254,5
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;313,8
1;1;Rede Estadual;5;624;SANTANA DA PONTE PENSA;9º Ano EF;9;GERAL;2;MATEMÁTICA;313,8
1;1;Rede Estadual;5;625;SANTO ANASTACIO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,5
1;1;Rede Estadual;5;625;SANTO ANASTACIO;9º Ano EF;2;TARDE;2;MATEMÁTICA;248,4
1;1;Rede Estadual;5;625;SANTO ANASTACIO;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,5
1;1;Rede Estadual;1;626;SANTO ANDRE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;187,2
1;1;Rede Estadual;1;626;SANTO ANDRE;2º Ano EF;2;TARDE;2;MATEMÁTICA;158,7
1;1;Rede Estadual;1;626;SANTO ANDRE;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,2
1;1;Rede Estadual;1;626;SANTO ANDRE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;233,3
1;1;Rede Estadual;1;626;SANTO ANDRE;5º Ano EF;2;TARDE;2;MATEMÁTICA;206,2
1;1;Rede Estadual;1;626;SANTO ANDRE;5º Ano EF;9;GERAL;2;MATEMÁTICA;222,3
1;1;Rede Estadual;1;626;SANTO ANDRE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,8
1;1;Rede Estadual;1;626;SANTO ANDRE;9º Ano EF;2;TARDE;2;MATEMÁTICA;249,1
1;1;Rede Estadual;1;626;SANTO ANDRE;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,4
1;1;Rede Estadual;5;628;SANTO ANTONIO DO JARDIM;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238
1;1;Rede Estadual;5;628;SANTO ANTONIO DO JARDIM;9º Ano EF;9;GERAL;2;MATEMÁTICA;238
1;1;Rede Estadual;5;631;SANTO EXPEDITO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;234,2
1;1;Rede Estadual;5;631;SANTO EXPEDITO;9º Ano EF;9;GERAL;2;MATEMÁTICA;234,2
1;1;Rede Estadual;5;632;SANTOPOLIS DO AGUAPEI;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,4
1;1;Rede Estadual;5;632;SANTOPOLIS DO AGUAPEI;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,4
1;1;Rede Estadual;2;633;SANTOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,6
1;1;Rede Estadual;2;633;SANTOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;182,6
1;1;Rede Estadual;2;633;SANTOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;204,3
1;1;Rede Estadual;2;633;SANTOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;204,3
1;1;Rede Estadual;2;633;SANTOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,5
1;1;Rede Estadual;2;633;SANTOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;246,7
1;1;Rede Estadual;2;633;SANTOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,1
1;1;Rede Estadual;4;634;SAO BENTO DO SAPUCAI;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;259,8
1;1;Rede Estadual;4;634;SAO BENTO DO SAPUCAI;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,8
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,3
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;9º Ano EF;2;TARDE;2;MATEMÁTICA;248,5
1;1;Rede Estadual;1;635;SAO BERNARDO DO CAMPO;9º Ano EF;9;GERAL;2;MATEMÁTICA;250
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;271,6
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;9º Ano EF;2;TARDE;2;MATEMÁTICA;249,4
1;1;Rede Estadual;1;636;SAO CAETANO DO SUL;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,1
1;1;Rede Estadual;5;637;SAO CARLOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;171,8
1;1;Rede Estadual;5;637;SAO CARLOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;168,7
1;1;Rede Estadual;5;637;SAO CARLOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;170,2
1;1;Rede Estadual;5;637;SAO CARLOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,1
1;1;Rede Estadual;5;637;SAO CARLOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;233,6
1;1;Rede Estadual;5;637;SAO CARLOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;238,3
1;1;Rede Estadual;5;637;SAO CARLOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;258,3
1;1;Rede Estadual;5;637;SAO CARLOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;246,8
1;1;Rede Estadual;5;637;SAO CARLOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,5
1;1;Rede Estadual;5;638;SAO FRANCISCO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;201,4
1;1;Rede Estadual;5;638;SAO FRANCISCO;2º Ano EF;9;GERAL;2;MATEMÁTICA;201,4
1;1;Rede Estadual;5;638;SAO FRANCISCO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;209
1;1;Rede Estadual;5;638;SAO FRANCISCO;5º Ano EF;9;GERAL;2;MATEMÁTICA;209
1;1;Rede Estadual;5;638;SAO FRANCISCO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;264,5
1;1;Rede Estadual;5;638;SAO FRANCISCO;9º Ano EF;9;GERAL;2;MATEMÁTICA;264,5
1;1;Rede Estadual;5;639;SAO JOAO DA BOA VISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,5
1;1;Rede Estadual;5;639;SAO JOAO DA BOA VISTA;9º Ano EF;2;TARDE;2;MATEMÁTICA;251,7
1;1;Rede Estadual;5;639;SAO JOAO DA BOA VISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;256,7
1;1;Rede Estadual;5;640;SAO JOAO DAS DUAS PONTES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;263,9
1;1;Rede Estadual;5;640;SAO JOAO DAS DUAS PONTES;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,9
1;1;Rede Estadual;5;641;SAO JOAO DO PAU D'ALHO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252,9
1;1;Rede Estadual;5;641;SAO JOAO DO PAU D'ALHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;252,9
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;181,1
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;160,4
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;163,9
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;229,4
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;229,4
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,8
1;1;Rede Estadual;5;642;SAO JOAQUIM DA BARRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,8
1;1;Rede Estadual;5;644;SAO JOSE DA BELA VISTA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,4
1;1;Rede Estadual;5;644;SAO JOSE DA BELA VISTA;9º Ano EF;2;TARDE;2;MATEMÁTICA;220,5
1;1;Rede Estadual;5;644;SAO JOSE DA BELA VISTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;236,7
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;156,6
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;168,8
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,7
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;233,9
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;222,1
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,1
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;252,3
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;250,4
1;1;Rede Estadual;4;645;SAO JOSE DOS CAMPOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,8
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;172,8
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;2º Ano EF;2;TARDE;2;MATEMÁTICA;162,8
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;2º Ano EF;9;GERAL;2;MATEMÁTICA;170,8
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;229
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;5º Ano EF;2;TARDE;2;MATEMÁTICA;227,9
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;5º Ano EF;9;GERAL;2;MATEMÁTICA;228,7
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;258,8
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;9º Ano EF;2;TARDE;2;MATEMÁTICA;245,3
1;1;Rede Estadual;5;646;SAO JOSE DO RIO PARDO;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,4
1;1;Rede Estadual;5;647;SAO JOSE DO RIO PRETO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,7
1;1;Rede Estadual;5;647;SAO JOSE DO RIO PRETO;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,7
1;1;Rede Estadual;5;649;SAO MANUEL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,4
1;1;Rede Estadual;5;649;SAO MANUEL;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,4
1;1;Rede Estadual;7;650;SAO MIGUEL ARCANJO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;260,9
1;1;Rede Estadual;7;650;SAO MIGUEL ARCANJO;9º Ano EF;2;TARDE;2;MATEMÁTICA;271,5
1;1;Rede Estadual;7;650;SAO MIGUEL ARCANJO;9º Ano EF;9;GERAL;2;MATEMÁTICA;261,4
1;1;Rede Estadual;5;651;SAO PEDRO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;254,8
1;1;Rede Estadual;5;651;SAO PEDRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;254,8
1;1;Rede Estadual;5;652;SAO PEDRO DO TURVO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;244,9
1;1;Rede Estadual;5;652;SAO PEDRO DO TURVO;9º Ano EF;2;TARDE;2;MATEMÁTICA;257,9
1;1;Rede Estadual;5;652;SAO PEDRO DO TURVO;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,3
1;1;Rede Estadual;5;655;SAO SEBASTIAO DA GRAMA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;248,3
1;1;Rede Estadual;5;655;SAO SEBASTIAO DA GRAMA;9º Ano EF;2;TARDE;2;MATEMÁTICA;242,6
1;1;Rede Estadual;5;655;SAO SEBASTIAO DA GRAMA;9º Ano EF;9;GERAL;2;MATEMÁTICA;247
1;1;Rede Estadual;6;656;SAO SIMAO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;166,5
1;1;Rede Estadual;6;656;SAO SIMAO;2º Ano EF;9;GERAL;2;MATEMÁTICA;166,5
1;1;Rede Estadual;6;656;SAO SIMAO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;208,8
1;1;Rede Estadual;6;656;SAO SIMAO;5º Ano EF;9;GERAL;2;MATEMÁTICA;208,8
1;1;Rede Estadual;6;656;SAO SIMAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;245,3
1;1;Rede Estadual;6;656;SAO SIMAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,3
1;1;Rede Estadual;2;657;SAO VICENTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;126,5
1;1;Rede Estadual;2;657;SAO VICENTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;126,5
1;1;Rede Estadual;2;657;SAO VICENTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;207,1
1;1;Rede Estadual;2;657;SAO VICENTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;213,3
1;1;Rede Estadual;2;657;SAO VICENTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;209,5
1;1;Rede Estadual;2;657;SAO VICENTE;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;241,9
1;1;Rede Estadual;2;657;SAO VICENTE;9º Ano EF;2;TARDE;2;MATEMÁTICA;232,6
1;1;Rede Estadual;2;657;SAO VICENTE;9º Ano EF;9;GERAL;2;MATEMÁTICA;239,3
1;1;Rede Estadual;7;658;SARAPUI;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,4
1;1;Rede Estadual;7;658;SARAPUI;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,4
1;1;Rede Estadual;5;659;SARUTAIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;243,4
1;1;Rede Estadual;5;659;SARUTAIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,4
1;1;Rede Estadual;5;660;SEBASTIANOPOLIS DO SUL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;277
1;1;Rede Estadual;5;660;SEBASTIANOPOLIS DO SUL;9º Ano EF;9;GERAL;2;MATEMÁTICA;277
1;1;Rede Estadual;6;661;SERRA AZUL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,5
1;1;Rede Estadual;6;661;SERRA AZUL;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,5
1;1;Rede Estadual;5;662;SERRA NEGRA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;185,5
1;1;Rede Estadual;5;662;SERRA NEGRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;183,8
1;1;Rede Estadual;5;662;SERRA NEGRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;184,4
1;1;Rede Estadual;5;662;SERRA NEGRA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,6
1;1;Rede Estadual;5;662;SERRA NEGRA;5º Ano EF;2;TARDE;2;MATEMÁTICA;225,6
1;1;Rede Estadual;5;662;SERRA NEGRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;230,4
