CD_ALUNO;NOMEDEP;RegiaoMetropolitana;DE;MUN;TIPOCLASSE;SERIE_ANO;SEXO;PERIODO;DEF1;DEF2;DEF3;DEF4;DEF5;TOTAL_PONTO_LP;TOTAL_PONTO_MAT;TOTAL_PONTO_CIE;profic_lp;profic_mat;profic_cie;nivel_profic_lp;nivel_profic_mat;nivel_profic_cie
19979021;ESTADUAL-SE;Interior;BAURU;BAURU;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19979519;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19979833;ESTADUAL-SE;Interior;MIRANTE DO PARANAPANEMA;NARANDIBA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;6;1;9;200;199;261;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19979868;ESTADUAL-SE;Interior;MIRANTE DO PARANAPANEMA;NARANDIBA;0;EM-3ª série;F;MANHÃ;11;NULL;NULL;NULL;NULL;4;7;6;182;221;180;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19979896;ESTADUAL-SE;Interior;VOTUPORANGA;RIOLANDIA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19980492;ESTADUAL-SE;Interior;PENAPOLIS;PENAPOLIS;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19980644;ESTADUAL-SE;Interior;PENAPOLIS;PENAPOLIS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;NULL;NULL;236;NULL;NULL;Abaixo do Básico
19980669;ESTADUAL-SE;Região Metropolitana de Campinas;LIMEIRA;ARTUR NOGUEIRA;17;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;17;7;NULL;286;242;NULL;Básico;Abaixo do Básico;NULL
19980706;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;4;13;6;199;298;243;Abaixo do Básico;Básico;Abaixo do Básico
19981595;ESTADUAL-SE;Região Metropolitana de Campinas;MOGI MIRIM;HOLAMBRA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19983382;ESTADUAL-SE;Região Metropolitana de São Paulo;LESTE 2;SAO PAULO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;17;5;NULL;309;222;NULL;Adequado;Abaixo do Básico;NULL
19983787;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SANTOS;SANTOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;19;14;10;319;318;279;Adequado;Básico;Básico
19984332;ESTADUAL-OUT;Região Metropolitana de Ribeirão Preto;RIBEIRAO PRETO;SERRANA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;19;12;13;314;303;321;Adequado;Básico;Básico
19984483;ESTADUAL-SE;Interior;SAO CARLOS;RIBEIRAO BONITO;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;11;4;7;233;199;225;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19988286;ESTADUAL-SE;Região Metropolitana de São Paulo;MOGI DAS CRUZES;MOGI DAS CRUZES;0;9º Ano EF;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19989614;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;BARUERI;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;11;12;8;243;310;239;Abaixo do Básico;Básico;Abaixo do Básico
19989808;ESTADUAL-SE;Região Metropolitana de São Paulo;CARAPICUIBA;COTIA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19990886;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;18;4;9;302;221;265;Adequado;Abaixo do Básico;Abaixo do Básico
19992111;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19992483;ESTADUAL-SE;Região Metropolitana de São Paulo;NORTE 1;SAO PAULO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19993058;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19994066;ESTADUAL-SE;Interior;REGISTRO;REGISTRO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;3;5;4;172;192;198;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19994115;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19994150;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;7;10;188;226;265;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19994225;ESTADUAL-SE;Interior;LINS;GUAICARA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;7;9;6;227;241;197;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19994535;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;RIBEIRAO PRETO;SERRANA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19994560;ESTADUAL-SE;Região Metropolitana de Campinas;AMERICANA;SANTA BARBARA D'OESTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;5;7;4;189;193;192;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19995605;ESTADUAL-SE;Interior;BAURU;BAURU;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19996612;ESTADUAL-SE;Interior;BIRIGUI;BIRIGUI;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;4;3;196;197;180;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19997362;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;11;8;10;254;272;247;Básico;Abaixo do Básico;Abaixo do Básico
19997372;ESTADUAL-SE;Interior;ITU;CABREUVA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;7;8;209;229;208;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19997374;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;JANDIRA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19997729;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;2;10;233;219;286;Abaixo do Básico;Abaixo do Básico;Básico
19997747;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;5;7;215;216;204;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19997835;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;4;9;4;198;261;169;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
19997840;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;13;4;9;276;210;256;Básico;Abaixo do Básico;Abaixo do Básico
19998068;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;17;9;9;309;261;286;Adequado;Abaixo do Básico;Básico
19998226;ESTADUAL-SE;Região Metropolitana de São Paulo;LESTE 4;SAO PAULO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19998294;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;MONGAGUA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19999907;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
19999976;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20000642;ESTADUAL-OUT;Interior;ASSIS;ASSIS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;16;7;16;313;243;393;Adequado;Abaixo do Básico;Adequado
20000804;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;4;7;226;213;229;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20001347;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20001361;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20001416;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;6;6;198;198;230;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20001843;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20002640;ESTADUAL-SE;Interior;MARILIA;MARILIA;26;EM-3ª série;F;MANHÃ;3;NULL;NULL;NULL;NULL;6;6;13;173;255;343;Abaixo do Básico;Abaixo do Básico;Básico
20002986;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;7;6;231;262;243;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20003606;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;2;5;NULL;171;181;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20003616;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20003649;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;PRAIA GRANDE;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;17;11;15;314;289;369;Adequado;Básico;Adequado
20004807;ESTADUAL-SE;Região Metropolitana de São Paulo;CENTRO OESTE;SAO PAULO;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20005063;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;194,7;NULL;NULL;Abaixo do Básico
20005128;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;SAO ROQUE;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;5;7;10;203;239;257;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20005504;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;NOITE;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20005795;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAQUAQUECETUBA;ITAQUAQUECETUBA;26;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;6;2;176;205;179;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20005831;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAQUAQUECETUBA;ITAQUAQUECETUBA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;7;5;NULL;226;229;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20006659;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20007055;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;PIRASSUNUNGA;SANTA RITA DO PASSA QUATRO;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;8;8;4;192;244;176;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20007782;ESTADUAL-SE;Interior;AVARE;CERQUEIRA CESAR;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;11;7;5;244;230;218;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20007936;MUNICIPAL;Região Metropolitana do Vale do Paraíba e Litoral Norte;GUARATINGUETA;CACHOEIRA PAULISTA;0;9º Ano EF;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20008859;ESTADUAL-SE;Região Metropolitana de Campinas;SUMARE;SUMARE;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;6;4;4;203;245;212;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20009392;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;4;5;5;203;207;244;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20009394;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20009402;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;RIBEIRAO PRETO;RIBEIRAO PRETO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;4;7;5;192;195;215;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20009753;ESTADUAL-SE;Região Metropolitana de Ribeirão Preto;RIBEIRAO PRETO;RIBEIRAO PRETO;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;3;7;6;176;234;239;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20010150;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;ITAPEVI;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;5;6;7;197;236;231;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20010657;ESTADUAL-SE;Região Metropolitana de Sorocaba;ITU;TIETE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20010802;ESTADUAL-SE;Interior;ARARAQUARA;ARARAQUARA;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11;NULL;NULL;272;NULL;NULL;Abaixo do Básico
20012025;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;3;8;8;149;219;265;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20014901;ESTADUAL-SE;Interior;ASSIS;ASSIS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;9;6;4;212;233;172;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20015468;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;9;8;6;252;242;220;Básico;Abaixo do Básico;Abaixo do Básico
20016079;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;SAO ROQUE;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;5;6;5;187;245;219;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20016128;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20016286;ESTADUAL-SE;Região Metropolitana de Sorocaba;SAO ROQUE;SAO ROQUE;0;EM-3ª série;F;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20017106;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;3;6;211;174;211;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20017285;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SANTOS;GUARUJA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;10;7;188;266;266;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20019057;ESTADUAL-SE;Interior;BOTUCATU;BOTUCATU;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;3;5;NULL;185;185;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20019811;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SANTOS;SANTOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;3;6;210;203;204;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20020294;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SAO VICENTE;SAO VICENTE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;12;6;8;263;200;225;Básico;Abaixo do Básico;Abaixo do Básico
20020488;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SANTOS;SANTOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;10;7;5;252;220;242;Básico;Abaixo do Básico;Abaixo do Básico
20020666;ESTADUAL-SE;Região Metropolitana do Vale do Paraíba e Litoral Norte;GUARATINGUETA;LORENA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;7;7;NULL;237;210;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20020671;ESTADUAL-SE;Região Metropolitana do Vale do Paraíba e Litoral Norte;GUARATINGUETA;LORENA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9;NULL;NULL;288,3;NULL;NULL;Básico
20020961;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;10;3;216;243;174;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20021068;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;3;NULL;188;200;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20021372;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;BARUERI;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;5;5;NULL;171;225;NULL;Abaixo do Básico;Abaixo do Básico;NULL
20021404;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;BARUERI;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;15;5;NULL;269;239;NULL;Básico;Abaixo do Básico;NULL
20021790;ESTADUAL-SE;Interior;ITAPETININGA;ITAPETININGA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;10;6;5;239;208;249;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20022145;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20022945;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20023044;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;10;9;205;290;266;Abaixo do Básico;Básico;Abaixo do Básico
20023869;ESTADUAL-SE;Interior;ITU;CABREUVA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20027205;ESTADUAL-SE;Interior;BIRIGUI;BREJO ALEGRE;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;8;10;13;237;276;351;Abaixo do Básico;Básico;Adequado
20027891;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPEVI;BARUERI;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;13;8;10;272;228;291;Básico;Abaixo do Básico;Básico
20031599;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;1;4;11;NULL;NULL;2;7;9;165;205;232;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20031937;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;6;10;5;205;272;239;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20031959;ESTADUAL-SE;Interior;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;NULL;NULL;244,2;NULL;NULL;Abaixo do Básico
20034323;ESTADUAL-OUT;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;TARDE;NULL;NULL;NULL;NULL;NULL;20;9;16;339;264;375;Adequado;Abaixo do Básico;Adequado
20035636;ESTADUAL-SE;Interior;MARILIA;GARCA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20037580;ESTADUAL-SE;Região Metropolitana de São Paulo;MOGI DAS CRUZES;MOGI DAS CRUZES;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;4;11;189;219;268;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20038306;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20041986;ESTADUAL-SE;Interior;PIRACICABA;PIRACICABA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;6;2;3;186;205;168;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20042251;ESTADUAL-SE;Região Metropolitana de São Paulo;OSASCO;OSASCO;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;4;3;4;185;198;187;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20043385;MUNICIPAL;Região Metropolitana de Campinas;JUNDIAI;ITATIBA;0;5º Ano EF;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;11;12;10;172;194;184;Básico;Básico;Básico
20043735;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20043935;ESTADUAL-SE;Região Metropolitana do Vale do Paraíba e Litoral Norte;GUARATINGUETA;LORENA;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20046171;ESTADUAL-SE;Região Metropolitana da Baixada Santista;SANTOS;SANTOS;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;7;7;8;223;253;218;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20048474;ESTADUAL-SE;Região Metropolitana de Sorocaba;ITU;ITU;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20049115;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;F;NOITE;NULL;NULL;NULL;NULL;NULL;6;5;6;212;216;248;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20051496;ESTADUAL-SE;Região Metropolitana de São Paulo;GUARULHOS NORTE;GUARULHOS;0;EM-3ª série;M;MANHÃ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8;NULL;NULL;275,6;NULL;NULL;Básico
20055504;ESTADUAL-SE;Região Metropolitana de São Paulo;ITAPECERICA DA SERRA;EMBU-GUACU;0;EM-3ª série;F;MANHÃ;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
20055889;ESTADUAL-SE;Interior;JABOTICABAL;TAIACU;0;EM-3ª série;M;TARDE;NULL;NULL;NULL;NULL;NULL;4;3;2;174;198;183;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
20055928;ESTADUAL-SE;Região Metropolitana de Sorocaba;SOROCABA;SOROCABA;0;EM-3ª série;M;NOITE;NULL;NULL;NULL;NULL;NULL;9;6;5;221;223;219;Abaixo do Básico;Abaixo do Básico;Abaixo do Básico
