CODEALERTA;FONTE;BIOMA;ESTADO;MUNICIPIO;AREAHA;ANODETEC;DATADETEC;DTIMGANT;DTIMGDEP;DTPUBLI;VPRESSAO
910794;{SAD-CAATINGA};Caatinga;BAHIA;Angical;39.000.000.000;20.230.000.000.000;01/04/2023;13/12/2021;12/05/2022;12/06/2023;agriculture
902753;{SAD-CAATINGA};Caatinga;BAHIA;Cotegipe;123.100.000.000;20.230.000.000.000;01/02/2023;12/11/2022;11/12/2022;12/06/2023;agriculture
920484;{SAD-CERRADO};Cerrado;BAHIA;Baianópolis;77.900.000.000;20.230.000.000.000;01/01/2023;10/06/2022;15/02/2023;13/06/2023;agriculture
916254;{SAD-CERRADO};Cerrado;BAHIA;Tabocas do Brejo Velho;109.600.000.000;20.230.000.000.000;01/01/2023;10/06/2022;31/01/2023;13/06/2023;agriculture
931177;{DETER-CERRADO};Cerrado;BAHIA;Santa Maria da Vitória;212.300.000.000;20.230.000.000.000;21/05/2023;29/04/2023;18/05/2023;03/07/2023;agriculture
902592;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;28.200.000.000;20.230.000.000.000;01/02/2023;09/11/2021;13/01/2022;12/06/2023;agriculture
902555;{SAD-CAATINGA};Caatinga;BAHIA;Ituaçu;11.100.000.000;20.230.000.000.000;01/02/2023;15/11/2020;13/03/2021;12/06/2023;agriculture
902550;{SAD-CAATINGA};Caatinga;BAHIA;Irará;28.200.000.000;20.230.000.000.000;01/02/2023;09/12/2022;24/02/2023;12/06/2023;agriculture
902549;{SAD-CAATINGA};Caatinga;BAHIA;Tapiramutá;333.000.000.000;20.230.000.000.000;01/02/2023;07/11/2022;13/07/2023;12/06/2023;agriculture
902491;{SAD-CAATINGA};Caatinga;BAHIA;Utinga;29.200.000.000;20.230.000.000.000;01/02/2023;17/09/2021;12/01/2022;12/06/2023;agriculture
916603;{SAD-CERRADO};Cerrado;BAHIA;Baianópolis;109.000.000.000;20.230.000.000.000;01/01/2023;16/09/2022;05/06/2023;13/06/2023;agriculture
902473;{SAD-CAATINGA};Caatinga;BAHIA;Nova Soure;153.600.000.000;20.230.000.000.000;01/02/2023;14/04/2022;14/04/2023;12/06/2023;agriculture
902446;{SAD-CAATINGA};Caatinga;BAHIA;Nova Soure;722.300.000.000;20.230.000.000.000;01/02/2023;13/12/2022;14/04/2023;12/06/2023;agriculture
902429;{SAD-CAATINGA};Caatinga;BAHIA;Ituaçu;39.600.000.000;20.230.000.000.000;01/02/2023;25/08/2021;17/10/2021;12/06/2023;agriculture
902425;{SAD-CAATINGA};Caatinga;BAHIA;Barra da Estiva;35.500.000.000;20.230.000.000.000;01/02/2023;14/09/2022;21/12/2022;12/06/2023;agriculture
902398;{SAD-CAATINGA};Caatinga;BAHIA;Boninal;13.100.000.000;20.230.000.000.000;01/02/2023;12/06/2021;30/10/2021;12/06/2023;agriculture
902396;{SAD-CAATINGA};Caatinga;BAHIA;Serra Dourada;91.000.000.000;20.230.000.000.000;01/02/2023;30/12/2022;24/04/2023;12/06/2023;agriculture
902315;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;61.600.000.000;20.230.000.000.000;01/02/2023;27/03/2021;06/09/2021;12/06/2023;agriculture
902307;{SAD-CAATINGA};Caatinga;BAHIA;Boa Vista do Tupim;392.900.000.000;20.230.000.000.000;01/02/2023;19/08/2022;23/02/2023;12/06/2023;agriculture
920841;{SAD-CERRADO};Cerrado;BAHIA;Cocos;170.000.000.000;20.230.000.000.000;01/02/2023;10/03/2022;08/02/2023;13/06/2023;agriculture
905766;{SAD-CAATINGA};Caatinga;BAHIA;Piripá;58.300.000.000;20.230.000.000.000;01/03/2023;30/05/2022;30/06/2022;12/06/2023;agriculture
905734;{SAD-CAATINGA};Caatinga;BAHIA;Novo Triunfo;45.300.000.000;20.230.000.000.000;01/03/2023;12/02/2022;06/05/2022;12/06/2023;agriculture
905676;{SAD-CAATINGA};Caatinga;BAHIA;Tremedal;12.100.000.000;20.230.000.000.000;01/03/2023;26/03/2022;13/06/2022;12/06/2023;agriculture
905678;{SAD-CAATINGA};Caatinga;BAHIA;Tremedal;56.300.000.000;20.230.000.000.000;01/03/2023;26/05/2021;11/07/2022;12/06/2023;agriculture
913218;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;205.000.000.000;20.230.000.000.000;01/04/2023;08/10/2022;17/04/2023;12/06/2023;agriculture
913175;{SAD-CAATINGA};Caatinga;BAHIA;Caraíbas;44.200.000.000;20.230.000.000.000;01/04/2023;11/09/2022;12/09/2022;12/06/2023;agriculture
913171;{SAD-CAATINGA};Caatinga;BAHIA;Santa Brígida;238.600.000.000;20.230.000.000.000;01/04/2023;08/01/2023;12/07/2023;12/06/2023;agriculture
913153;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;17.300.000.000;20.230.000.000.000;01/04/2023;12/04/2019;07/12/2019;12/06/2023;agriculture
913142;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Amparo;224.700.000.000;20.230.000.000.000;01/04/2023;13/12/2022;16/04/2023;12/06/2023;agriculture
913271;{SAD-CAATINGA};Caatinga;BAHIA;Bom Jesus da Lapa;13.100.000.000;20.230.000.000.000;01/04/2023;21/02/2023;05/03/2023;12/06/2023;agriculture
913347;{SAD-CAATINGA};Caatinga;BAHIA;Sítio do Mato;52.600.000.000;20.230.000.000.000;01/04/2023;24/01/2023;02/02/2023;12/06/2023;agriculture
913443;{SAD-CAATINGA};Caatinga;BAHIA;Pintadas;30.700.000.000;20.230.000.000.000;01/04/2023;03/10/2022;19/04/2023;12/06/2023;agriculture
913441;{SAD-CAATINGA};Caatinga;BAHIA;Tucano;69.100.000.000;20.230.000.000.000;01/04/2023;08/12/2022;21/12/2022;12/06/2023;agriculture
913438;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;108.700.000.000;20.230.000.000.000;01/04/2023;06/04/2022;11/08/2022;12/06/2023;agriculture
913433;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;36.100.000.000;20.230.000.000.000;01/04/2023;09/02/2023;17/06/2023;12/06/2023;agriculture
913418;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;33.300.000.000;20.230.000.000.000;01/04/2023;22/09/2021;13/01/2022;12/06/2023;agriculture
913368;{SAD-CAATINGA};Caatinga;BAHIA;Nova Soure;967.800.000.000;20.230.000.000.000;01/04/2023;06/02/2021;22/09/2021;12/06/2023;agriculture
913502;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;40.800.000.000;20.230.000.000.000;01/04/2023;05/10/2021;08/03/2022;12/06/2023;agriculture
926980;{SAD-CERRADO};Cerrado;BAHIA;Formosa do Rio Preto;279.800.000.000;20.230.000.000.000;01/03/2023;13/02/2023;13/07/2023;13/06/2023;agriculture
924208;{SAD-CERRADO};Caatinga;BAHIA;Cocos;50.300.000.000;20.230.000.000.000;01/04/2023;31/01/2023;16/04/2023;13/06/2023;agriculture
894611;{SAD-CAATINGA};Caatinga;BAHIA;Piritiba;64.900.000.000;20.230.000.000.000;01/01/2023;27/06/2022;11/08/2022;07/06/2023;agriculture
894568;{SAD-CAATINGA};Caatinga;BAHIA;Wagner;231.500.000.000;20.230.000.000.000;01/01/2023;28/05/2022;16/04/2023;07/06/2023;agriculture
894558;{SAD-CAATINGA};Caatinga;BAHIA;Piritiba;58.000.000.000;20.230.000.000.000;01/01/2023;11/09/2022;04/10/2022;07/06/2023;agriculture
913119;{SAD-CAATINGA};Caatinga;BAHIA;Tucano;145.500.000.000;20.230.000.000.000;01/04/2023;08/06/2022;20/04/2023;12/06/2023;agriculture
913098;{SAD-CAATINGA};Caatinga;BAHIA;Curaçá;32.500.000.000;20.230.000.000.000;01/04/2023;06/10/2022;04/08/2023;12/06/2023;agriculture
913126;{SAD-CAATINGA};Caatinga;BAHIA;Bonito;69.100.000.000;20.230.000.000.000;01/04/2023;19/08/2022;21/12/2022;12/06/2023;agriculture
913088;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;128.300.000.000;20.230.000.000.000;01/04/2023;18/05/2022;27/09/2022;12/06/2023;agriculture
913070;{SAD-CAATINGA};Caatinga;BAHIA;Tucano;72.600.000.000;20.230.000.000.000;01/04/2023;18/09/2020;02/04/2021;12/06/2023;agriculture
913063;{SAD-CAATINGA};Caatinga;BAHIA;Piritiba;33.400.000.000;20.230.000.000.000;01/04/2023;14/12/2022;28/01/2023;12/06/2023;agriculture
912822;{SAD-CAATINGA};Caatinga;BAHIA;Várzea da Roça;51.600.000.000;20.230.000.000.000;01/04/2023;30/09/2022;26/01/2023;12/06/2023;agriculture
913023;{SAD-CAATINGA};Caatinga;BAHIA;Várzea da Roça;78.000.000.000;20.230.000.000.000;01/04/2023;09/08/2022;29/04/2023;12/06/2023;agriculture
912968;{SAD-CAATINGA};Caatinga;BAHIA;Nova Soure;281.800.000.000;20.230.000.000.000;01/04/2023;22/09/2021;17/06/2022;12/06/2023;agriculture
912730;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Pombal;188.900.000.000;20.230.000.000.000;01/04/2023;14/04/2022;27/09/2022;12/06/2023;agriculture
912741;{SAD-CAATINGA};Caatinga;BAHIA;Utinga;13.600.000.000;20.230.000.000.000;01/04/2023;11/09/2022;16/04/2023;12/06/2023;agriculture
912729;{SAD-CAATINGA};Caatinga;BAHIA;Morro do Chapéu;14.300.000.000;20.230.000.000.000;01/04/2023;04/08/2022;02/04/2023;12/06/2023;agriculture
917874;{SAD-CERRADO};Cerrado;BAHIA;Luís Eduardo Magalhães;973.700.000.000;20.230.000.000.000;01/03/2023;27/08/2022;01/10/2022;13/06/2023;agriculture
917365;{SAD-CERRADO};Cerrado;BAHIA;Riachão das Neves;2.137.600.000.000;20.230.000.000.000;01/01/2023;04/05/2022;11/10/2022;13/06/2023;agriculture
929718;{DETER-CERRADO};Cerrado;BAHIA;Cocos;316.500.000.000;20.230.000.000.000;08/05/2023;09/03/2023;30/06/2023;03/07/2023;agriculture
922451;{SAD-CERRADO};Cerrado;BAHIA;Caetité;0.3000000000;20.230.000.000.000;01/02/2023;15/07/2022;25/02/2023;13/06/2023;agriculture
922099;{SAD-CERRADO};Cerrado;BAHIA;São Desidério;131.500.000.000;20.230.000.000.000;01/02/2023;11/10/2022;13/02/2023;13/06/2023;agriculture
921861;{SAD-CERRADO};Cerrado;BAHIA;Riachão das Neves;150.100.000.000;20.230.000.000.000;01/02/2023;21/10/2022;10/03/2023;13/06/2023;agriculture
894828;{SAD-CAATINGA};Caatinga;BAHIA;Mundo Novo;23.500.000.000;20.230.000.000.000;01/01/2023;03/06/2022;13/12/2022;07/06/2023;agriculture
894825;{SAD-CAATINGA};Caatinga;BAHIA;Santa Rita de Cássia;76.200.000.000;20.230.000.000.000;01/01/2023;28/10/2022;07/12/2022;07/06/2023;agriculture
894819;{SAD-CAATINGA};Caatinga;BAHIA;Pindobaçu;24.700.000.000;20.230.000.000.000;01/01/2023;13/05/2022;06/01/2023;07/06/2023;agriculture
894817;{SAD-CAATINGA};Caatinga;BAHIA;Nova Soure;53.400.000.000;20.230.000.000.000;01/01/2023;28/05/2021;06/04/2022;07/06/2023;agriculture
894839;{SAD-CAATINGA};Caatinga;BAHIA;Umburanas;29.300.000.000;20.230.000.000.000;01/01/2023;07/04/2022;13/09/2022;07/06/2023;agriculture
894735;{SAD-CAATINGA};Caatinga;BAHIA;Campo Formoso;33.200.000.000;20.230.000.000.000;01/01/2023;22/10/2022;05/01/2023;07/06/2023;agriculture
912507;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;72.700.000.000;20.230.000.000.000;01/04/2023;04/10/2022;13/12/2022;12/06/2023;agriculture
912469;{SAD-CAATINGA};Caatinga;BAHIA;Jeremoabo;77.200.000.000;20.230.000.000.000;01/04/2023;06/03/2023;14/04/2023;12/06/2023;agriculture
912408;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;125.700.000.000;20.230.000.000.000;01/04/2023;29/06/2022;13/12/2022;12/06/2023;agriculture
912781;{SAD-CAATINGA};Caatinga;BAHIA;Mundo Novo;80.500.000.000;20.230.000.000.000;01/04/2023;14/04/2022;27/06/2022;12/06/2023;agriculture
912780;{SAD-CAATINGA};Caatinga;BAHIA;Monte Santo;25.800.000.000;20.230.000.000.000;01/04/2023;06/08/2022;14/04/2023;12/06/2023;agriculture
912749;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;540.900.000.000;20.230.000.000.000;01/04/2023;22/12/2022;06/07/2023;12/06/2023;agriculture
912553;{SAD-CAATINGA};Caatinga;BAHIA;Palmas de Monte Alto;41.700.000.000;20.230.000.000.000;01/04/2023;31/01/2023;06/02/2023;12/06/2023;agriculture
912723;{SAD-CAATINGA};Caatinga;BAHIA;Utinga;0.9300000000;20.230.000.000.000;01/04/2023;19/06/2022;14/06/2023;12/06/2023;agriculture
912710;{SAD-CAATINGA};Caatinga;BAHIA;Barrocas;36.600.000.000;20.230.000.000.000;01/04/2023;03/10/2022;29/03/2023;12/06/2023;agriculture
912670;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;371.500.000.000;20.230.000.000.000;01/04/2023;21/12/2022;17/04/2023;12/06/2023;agriculture
912656;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;85.000.000.000;20.230.000.000.000;01/04/2023;12/04/2022;11/08/2022;12/06/2023;agriculture
912340;{SAD-CAATINGA};Caatinga;BAHIA;Ruy Barbosa;0.7600000000;20.230.000.000.000;01/04/2023;19/05/2022;16/04/2023;12/06/2023;agriculture
912322;{SAD-CAATINGA};Caatinga;BAHIA;Várzea Nova;44.500.000.000;20.230.000.000.000;01/04/2023;02/11/2021;07/04/2022;12/06/2023;agriculture
912558;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;62.700.000.000;20.230.000.000.000;01/04/2023;21/09/2022;25/01/2023;12/06/2023;agriculture
912035;{SAD-CAATINGA};Caatinga;BAHIA;Riacho de Santana;112.700.000.000;20.230.000.000.000;01/04/2023;05/03/2023;31/03/2023;12/06/2023;agriculture
912005;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;66.200.000.000;20.230.000.000.000;01/04/2023;26/01/2023;14/06/2023;12/06/2023;agriculture
911823;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;30.300.000.000;20.230.000.000.000;01/04/2023;19/03/2020;25/10/2020;12/06/2023;agriculture
916486;{SAD-CERRADO};Cerrado;BAHIA;Santa Rita de Cássia;28.300.000.000;20.230.000.000.000;01/01/2023;18/06/2022;24/01/2023;13/06/2023;agriculture
918391;{SAD-CERRADO};Cerrado;BAHIA;Barreiras;75.900.000.000;20.230.000.000.000;01/02/2023;28/02/2022;10/03/2023;13/06/2023;agriculture
895200;{SAD-CAATINGA};Caatinga;BAHIA;Central;78.300.000.000;20.230.000.000.000;01/01/2023;14/09/2022;20/10/2022;07/06/2023;agriculture
911906;{SAD-CAATINGA};Caatinga;BAHIA;Crisópolis;52.300.000.000;20.230.000.000.000;01/04/2023;21/07/2021;16/06/2022;12/06/2023;agriculture
911853;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;41.100.000.000;20.230.000.000.000;01/04/2023;03/10/2022;26/01/2023;12/06/2023;agriculture
911904;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;90.900.000.000;20.230.000.000.000;01/04/2023;26/01/2023;14/05/2023;12/06/2023;agriculture
895216;{SAD-CAATINGA};Caatinga;BAHIA;São Gabriel;87.600.000.000;20.230.000.000.000;01/01/2023;14/06/2022;12/01/2023;07/06/2023;agriculture
911851;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;59.800.000.000;20.230.000.000.000;01/04/2023;15/02/2022;13/04/2022;12/06/2023;agriculture
895206;{SAD-CAATINGA};Caatinga;BAHIA;Umburanas;52.800.000.000;20.230.000.000.000;01/01/2023;19/06/2022;16/04/2023;07/06/2023;agriculture
895165;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Pombal;39.000.000.000;20.230.000.000.000;01/01/2023;06/11/2021;14/01/2022;07/06/2023;agriculture
911812;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;20.300.000.000;20.230.000.000.000;01/04/2023;21/12/2022;02/04/2023;12/06/2023;agriculture
911803;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;22.500.000.000;20.230.000.000.000;01/04/2023;20/03/2021;29/07/2021;12/06/2023;agriculture
911754;{SAD-CAATINGA};Caatinga;BAHIA;Tremedal;41.200.000.000;20.230.000.000.000;01/04/2023;14/04/2021;29/06/2021;12/06/2023;agriculture
895152;{SAD-CAATINGA};Caatinga;BAHIA;Coronel João Sá;21.800.000.000;20.230.000.000.000;01/01/2023;31/12/2022;26/01/2023;07/06/2023;agriculture
895137;{SAD-CAATINGA};Caatinga;BAHIA;Caldeirão Grande;29.000.000.000;20.230.000.000.000;01/01/2023;04/04/2022;06/01/2023;07/06/2023;agriculture
895246;{SAD-CAATINGA};Caatinga;BAHIA;Mundo Novo;40.200.000.000;20.230.000.000.000;01/01/2023;12/04/2022;22/09/2022;07/06/2023;agriculture
895242;{SAD-CAATINGA};Caatinga;BAHIA;Novo Triunfo;26.600.000.000;20.230.000.000.000;01/01/2023;16/10/2022;08/03/2023;07/06/2023;agriculture
895156;{SAD-CAATINGA};Caatinga;BAHIA;Mundo Novo;11.600.000.000;20.230.000.000.000;01/01/2023;13/05/2022;04/10/2022;07/06/2023;agriculture
911614;{SAD-CAATINGA};Caatinga;BAHIA;Itapicuru;19.600.000.000;20.230.000.000.000;01/04/2023;17/06/2022;21/04/2023;12/06/2023;agriculture
911605;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;30.300.000.000;20.230.000.000.000;01/04/2023;27/06/2022;06/08/2022;12/06/2023;agriculture
895052;{SAD-CAATINGA};Caatinga;BAHIA;Mirangaba;36.700.000.000;20.230.000.000.000;01/01/2023;29/06/2022;30/10/2022;07/06/2023;agriculture
911601;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Pombal;58.400.000.000;20.230.000.000.000;01/04/2023;06/03/2023;02/04/2023;12/06/2023;agriculture
911705;{SAD-CAATINGA};Caatinga;BAHIA;Serra do Ramalho;140.200.000.000;20.230.000.000.000;01/04/2023;15/02/2023;23/05/2023;12/06/2023;agriculture
895025;{SAD-CAATINGA};Caatinga;BAHIA;Tapiramutá;44.600.000.000;20.230.000.000.000;01/01/2023;11/08/2022;13/12/2022;07/06/2023;agriculture
911696;{SAD-CAATINGA};Caatinga;BAHIA;Serrinha;27.200.000.000;20.230.000.000.000;01/04/2023;29/03/2021;25/06/2021;12/06/2023;agriculture
895026;{SAD-CAATINGA};Caatinga;BAHIA;Itapicuru;39.000.000.000;20.230.000.000.000;01/01/2023;12/08/2022;11/12/2022;07/06/2023;agriculture
911665;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;62.500.000.000;20.230.000.000.000;01/04/2023;26/01/2023;02/04/2023;12/06/2023;agriculture
911634;{SAD-CAATINGA};Caatinga;BAHIA;Pedro Alexandre;119.100.000.000;20.230.000.000.000;01/04/2023;26/01/2023;20/04/2023;12/06/2023;agriculture
911576;{SAD-CAATINGA};Caatinga;BAHIA;Quijingue;25.400.000.000;20.230.000.000.000;01/04/2023;27/09/2022;21/04/2023;12/06/2023;agriculture
911572;{SAD-CAATINGA};Caatinga;BAHIA;Senhor do Bonfim;17.800.000.000;20.230.000.000.000;01/04/2023;13/04/2022;06/03/2023;12/06/2023;agriculture
911501;{SAD-CAATINGA};Caatinga;BAHIA;Senhor do Bonfim;57.200.000.000;20.230.000.000.000;01/04/2023;04/10/2022;14/07/2023;12/06/2023;agriculture
911515;{SAD-CAATINGA};Caatinga;BAHIA;Serrinha;22.600.000.000;20.230.000.000.000;01/04/2023;03/06/2022;18/07/2022;12/06/2023;agriculture
911606;{SAD-CAATINGA};Caatinga;BAHIA;Dom Basílio;165.200.000.000;20.230.000.000.000;01/04/2023;03/03/2023;11/05/2023;12/06/2023;agriculture
930712;{DETER-CERRADO};Cerrado;BAHIA;São Desidério;480.700.000.000;20.230.000.000.000;18/05/2023;14/08/2022;11/08/2023;03/07/2023;agriculture
911349;{SAD-CAATINGA};Caatinga;BAHIA;Feira de Santana;95.800.000.000;20.230.000.000.000;01/04/2023;24/05/2021;14/01/2022;12/06/2023;agriculture
911333;{SAD-CAATINGA};Caatinga;BAHIA;Quijingue;20.100.000.000;20.230.000.000.000;01/04/2023;13/04/2022;16/04/2023;12/06/2023;agriculture
911301;{SAD-CAATINGA};Caatinga;BAHIA;Irará;36.700.000.000;20.230.000.000.000;01/04/2023;04/02/2023;04/04/2023;12/06/2023;agriculture
911285;{SAD-CAATINGA};Caatinga;BAHIA;Iaçu;19.700.000.000;20.230.000.000.000;01/04/2023;23/01/2023;20/05/2023;12/06/2023;agriculture
911211;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;103.100.000.000;20.230.000.000.000;01/04/2023;19/09/2021;14/01/2022;12/06/2023;agriculture
911207;{SAD-CAATINGA};Caatinga;BAHIA;Bonito;0.7900000000;20.230.000.000.000;01/04/2023;19/05/2022;13/12/2022;12/06/2023;agriculture
891903;{SAD-CAATINGA};Caatinga;BAHIA;Brejolândia;177.200.000.000;20.230.000.000.000;01/01/2023;01/06/2022;29/12/2022;07/06/2023;agriculture
911193;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;28.400.000.000;20.230.000.000.000;01/04/2023;28/06/2022;12/02/2023;12/06/2023;agriculture
930637;{DETER-CERRADO};Cerrado;BAHIA;Barreiras;286.600.000.000;20.230.000.000.000;18/05/2023;30/03/2023;21/05/2023;03/07/2023;agriculture
911178;{SAD-CAATINGA};Caatinga;BAHIA;Crisópolis;37.100.000.000;20.230.000.000.000;01/04/2023;22/09/2021;14/04/2023;12/06/2023;agriculture
911105;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;31.400.000.000;20.230.000.000.000;01/04/2023;15/07/2022;11/08/2022;12/06/2023;agriculture
911093;{SAD-CAATINGA};Caatinga;BAHIA;Tucano;51.200.000.000;20.230.000.000.000;01/04/2023;21/12/2022;03/03/2023;12/06/2023;agriculture
911067;{SAD-CAATINGA};Caatinga;BAHIA;Feira de Santana;23.500.000.000;20.230.000.000.000;01/04/2023;14/04/2021;24/05/2021;12/06/2023;agriculture
911060;{SAD-CAATINGA};Caatinga;BAHIA;Monte Santo;16.800.000.000;20.230.000.000.000;01/04/2023;19/12/2022;02/04/2023;12/06/2023;agriculture
913816;{SAD-CAATINGA};Caatinga;BAHIA;Paripiranga;67.700.000.000;20.230.000.000.000;01/04/2023;10/10/2021;04/01/2022;12/06/2023;agriculture
913823;{SAD-CAATINGA};Caatinga;BAHIA;Barra da Estiva;10.400.000.000;20.230.000.000.000;01/04/2023;08/01/2021;08/10/2021;12/06/2023;agriculture
913792;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Pombal;617.400.000.000;20.230.000.000.000;01/04/2023;14/04/2022;21/04/2023;12/06/2023;agriculture
911022;{SAD-CAATINGA};Caatinga;BAHIA;Lençóis;10.500.000.000;20.230.000.000.000;01/04/2023;11/08/2021;08/10/2021;12/06/2023;agriculture
911001;{SAD-CAATINGA};Caatinga;BAHIA;Quixabeira;34.800.000.000;20.230.000.000.000;01/04/2023;30/09/2022;16/04/2023;12/06/2023;agriculture
910999;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;62.000.000.000;20.230.000.000.000;01/04/2023;04/10/2022;02/04/2023;12/06/2023;agriculture
910995;{SAD-CAATINGA};Caatinga;BAHIA;Riacho de Santana;42.900.000.000;20.230.000.000.000;01/04/2023;06/03/2023;08/04/2023;12/06/2023;agriculture
910990;{SAD-CAATINGA};Caatinga;BAHIA;Sátiro Dias;27.700.000.000;20.230.000.000.000;01/04/2023;03/10/2022;10/12/2022;12/06/2023;agriculture
910983;{SAD-CAATINGA};Caatinga;BAHIA;Ribeira do Pombal;46.400.000.000;20.230.000.000.000;01/04/2023;04/10/2022;02/04/2023;12/06/2023;agriculture
910957;{SAD-CAATINGA};Caatinga;BAHIA;Jeremoabo;58.200.000.000;20.230.000.000.000;01/04/2023;06/03/2023;17/04/2023;12/06/2023;agriculture
910955;{SAD-CAATINGA};Caatinga;BAHIA;Miguel Calmon;27.200.000.000;20.230.000.000.000;01/04/2023;10/09/2021;27/06/2022;12/06/2023;agriculture
910948;{SAD-CAATINGA};Caatinga;BAHIA;Itapicuru;92.000.000.000;20.230.000.000.000;01/04/2023;09/12/2022;10/05/2023;12/06/2023;agriculture
910947;{SAD-CAATINGA};Caatinga;BAHIA;Sítio do Mato;97.500.000.000;20.230.000.000.000;01/04/2023;31/03/2023;19/05/2023;12/06/2023;agriculture
910939;{SAD-CAATINGA};Caatinga;BAHIA;Cocos;29.100.000.000;20.230.000.000.000;01/04/2023;10/12/2022;30/12/2022;12/06/2023;agriculture
910930;{SAD-CAATINGA};Caatinga;BAHIA;Cansanção;276.500.000.000;20.230.000.000.000;01/04/2023;04/10/2022;26/01/2023;12/06/2023;agriculture
910911;{SAD-CAATINGA};Caatinga;BAHIA;Santanópolis;32.300.000.000;20.230.000.000.000;01/04/2023;17/12/2022;20/04/2023;12/06/2023;agriculture
910901;{SAD-CAATINGA};Caatinga;BAHIA;Euclides da Cunha;20.400.000.000;20.230.000.000.000;01/04/2023;04/02/2023;13/05/2023;12/06/2023;agriculture
910883;{SAD-CAATINGA};Caatinga;BAHIA;Campo Formoso;11.400.000.000;20.230.000.000.000;01/04/2023;09/08/2022;15/02/2023;12/06/2023;agriculture
917007;{SAD-CERRADO};Cerrado;BAHIA;Cocos;8.250.800.000.000;20.230.000.000.000;01/01/2023;11/10/2022;08/02/2023;13/06/2023;agriculture
892604;{SAD-CAATINGA};Caatinga;BAHIA;Correntina;211.700.000.000;20.230.000.000.000;01/01/2023;19/01/2022;30/12/2022;07/06/2023;agriculture
930516;{DETER-CERRADO};Cerrado;BAHIA;São Desidério;1.770.100.000.000;20.230.000.000.000;08/05/2023;19/05/2023;30/06/2023;03/07/2023;agriculture
926087;{SAD-CERRADO};Cerrado;BAHIA;Cocos;66.600.000.000;20.230.000.000.000;01/03/2023;30/03/2022;30/03/2023;13/06/2023;agriculture
925867;{SAD-CERRADO};Cerrado;BAHIA;Santa Rita de Cássia;296.400.000.000;20.230.000.000.000;01/01/2023;12/08/2022;09/05/2023;13/06/2023;agriculture
918613;{SAD-CERRADO};Cerrado;BAHIA;Coribe;60.500.000.000;20.230.000.000.000;01/01/2023;05/07/2022;25/02/2023;13/06/2023;agriculture
937333;{SAD-MATA-ATLANTICA};Mata Atlântica;BAHIA;Ilhéus;31.700.000.000;20.230.000.000.000;31/07/2023;20/05/2023;28/06/2023;03/08/2023;agriculture
936737;{SAD-MATA-ATLANTICA};Mata Atlântica;BAHIA;Itabuna;19.800.000.000;20.230.000.000.000;31/07/2023;16/04/2023;02/07/2023;03/08/2023;agriculture
